city_id,State,County,State Abbreviation,city_name_id,city_state,city,City,state_id,county_name,state_name,lat,lng,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,city_county,city_st_abbr
348,North Carolina,Cabarrus County,NC,"Concord, North Carolina, Cabarrus County","Concord, North Carolina",Concord,Concord,NC,Cabarrus,North Carolina,35.3933,-80.6369,348,759,534,784,466,710,680,865,637,882,326,848,171,258,261,635,263,696,673,166,582,"Concord, Cabarrus County","Concord, NC"
349,California,Riverside County,CA,"Menifee, California, Riverside County","Menifee, California",Menifee,Menifee,CA,Riverside,California,33.6909,-117.1849,349,239,831,639,779,133,236,579,608,359,269,347,96,864,742,424,672,644,53,736,121,"Menifee, Riverside County","Menifee, CA"
350,Illinois,Champaign County,IL,"Champaign, Illinois, Champaign County","Champaign, Illinois",Champaign,Champaign,IL,Champaign,Illinois,40.1142,-88.2737,350,801,767,181,711,211,72,268,155,204,793,685,177,169,106,520,63,405,90,479,71,"Champaign, Champaign County","Champaign, IL"
351,California,Orange County,CA,"Buena Park, California, Orange County","Buena Park, California",Buena Park,Buena Park,CA,Orange,California,33.8572,-118.0046,351,384,298,162,115,815,522,590,649,878,160,51,214,100,52,701,74,372,278,490,681,"Buena Park, Orange County","Buena Park, CA"
352,Michigan,Oakland County,MI,"Troy, Michigan, Oakland County","Troy, Michigan",Troy,Troy,MI,Oakland,Michigan,42.5817,-83.1457,352,575,418,361,561,417,454,257,193,142,794,633,295,145,164,795,729,546,856,757,61,"Troy, Oakland County","Troy, MI"
353,Georgia,Fulton County,GA,"Johns Creek, Georgia, Fulton County","Johns Creek, Georgia",Johns Creek,Johns Creek,GA,Fulton,Georgia,34.0333,-84.2027,353,513,264,286,673,768,664,756,633,370,903,405,750,587,541,142,794,455,173,36,570,"Johns Creek, Fulton County","Johns Creek, GA"
354,Washington,Whatcom County,WA,"Bellingham, Washington, Whatcom County","Bellingham, Washington",Bellingham,Bellingham,WA,Whatcom,Washington,48.7548,-122.469,354,134,302,87,124,543,388,734,301,520,548,658,871,131,242,713,362,685,110,334,823,"Bellingham, Whatcom County","Bellingham, WA"
355,Michigan,Wayne County,MI,"Westland, Michigan, Wayne County","Westland, Michigan",Westland,Westland,MI,Wayne,Michigan,42.3192,-83.3805,355,592,282,279,519,907,750,756,370,664,714,374,266,486,58,887,912,573,724,863,535,"Westland, Wayne County","Westland, MI"
356,Indiana,Monroe County,IN,"Bloomington, Indiana, Monroe County","Bloomington, Indiana",Bloomington,Bloomington,IN,Monroe,Indiana,39.1637,-86.5257,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Bloomington, Monroe County","Bloomington, IN"
357,Iowa,Woodbury County,IA,"Sioux City, Iowa, Woodbury County","Sioux City, Iowa",Sioux City,Sioux City,IA,Woodbury,Iowa,42.4959,-96.3901,357,526,568,836,88,360,263,524,786,114,340,816,527,431,415,812,658,38,883,203,104,"Sioux City, Woodbury County","Sioux City, IA"
358,Rhode Island,Kent County,RI,"Warwick, Rhode Island, Kent County","Warwick, Rhode Island",Warwick,Warwick,RI,Kent,Rhode Island,41.7062,-71.4334,358,567,679,516,540,483,525,631,482,285,869,325,527,799,659,766,599,222,847,283,433,"Warwick, Kent County","Warwick, RI"
359,California,Riverside County,CA,"Hemet, California, Riverside County","Hemet, California",Hemet,Hemet,CA,Riverside,California,33.7341,-116.9969,359,579,96,742,424,779,831,349,133,269,239,347,736,53,639,672,864,608,236,444,366,"Hemet, Riverside County","Hemet, CA"
360,Texas,Gregg County,TX,"Longview, Texas, Gregg County","Longview, Texas",Longview,Longview,TX,Gregg,Texas,32.5193,-94.7622,360,258,526,635,769,882,677,202,637,877,589,466,104,415,710,410,680,46,326,568,722,"Longview, Gregg County","Longview, TX"
361,Michigan,Oakland County,MI,"Farmington Hills, Michigan, Oakland County","Farmington Hills, Michigan",Farmington Hills,Farmington Hills,MI,Oakland,Michigan,42.486,-83.3771,361,575,352,418,561,417,454,546,257,193,142,794,795,729,295,633,145,164,536,433,757,"Farmington Hills, Oakland County","Farmington Hills, MI"
362,Oregon,Deschutes County,OR,"Bend, Oregon, Deschutes County","Bend, Oregon",Bend,Bend,OR,Deschutes,Oregon,44.0563,-121.3095,362,899,388,752,549,183,850,828,543,553,120,807,134,474,557,354,763,792,789,389,272,"Bend, Deschutes County","Bend, OR"
363,California,Los Angeles County,CA,"Lakewood, California, Los Angeles County","Lakewood, California",Lakewood,Lakewood,CA,Los Angeles,California,33.8471,-118.1222,363,213,327,665,712,234,292,390,500,716,545,700,689,240,913,149,596,785,530,209,612,"Lakewood, Los Angeles County","Lakewood, CA"
364,California,Merced County,CA,"Merced, California, Merced County","Merced, California",Merced,Merced,CA,Merced,California,37.3057,-120.4779,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Merced, Merced County","Merced, CA"
365,Texas,Hidalgo County,TX,"Mission, Texas, Hidalgo County","Mission, Texas",Mission,Mission,TX,Hidalgo,Texas,26.2039,-98.3256,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Mission, Hidalgo County","Mission, TX"
366,California,San Bernardino County,CA,"Chino, California, San Bernardino County","Chino, California",Chino,Chino,CA,San Bernardino,California,33.9836,-117.6654,366,402,121,444,123,255,636,93,644,294,622,395,435,194,889,269,579,424,96,831,133,"Chino, San Bernardino County","Chino, CA"
367,California,San Mateo County,CA,"Redwood City, California, San Mateo County","Redwood City, California",Redwood City,Redwood City,CA,San Mateo,California,37.5025,-122.2253,367,256,791,880,476,245,148,387,196,409,829,84,447,542,651,423,408,762,396,335,772,"Redwood City, San Mateo County","Redwood City, CA"
368,Texas,Hidalgo County,TX,"Edinburg, Texas, Hidalgo County","Edinburg, Texas",Edinburg,Edinburg,TX,Hidalgo,Texas,26.3196,-98.1597,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Edinburg, Hidalgo County","Edinburg, TX"
369,Rhode Island,Providence County,RI,"Cranston, Rhode Island, Providence County","Cranston, Rhode Island",Cranston,Cranston,RI,Providence,Rhode Island,41.7658,-71.4858,369,726,431,812,114,809,766,604,599,283,316,137,728,263,912,799,659,527,841,813,834,"Cranston, Providence County","Cranston, RI"
370,Ohio,Cuyahoga County,OH,"Parma, Ohio, Cuyahoga County","Parma, Ohio",Parma,Parma,OH,Cuyahoga,Ohio,41.3843,-81.7286,370,750,756,664,714,887,282,355,279,768,592,903,519,907,696,635,912,627,486,535,374,"Parma, Cuyahoga County","Parma, OH"
371,New York,Westchester County,NY,"New Rochelle, New York, Westchester County","New Rochelle, New York",New Rochelle,New Rochelle,NY,Westchester,New York,40.9304,-73.7836,371,98,458,288,345,814,870,515,761,858,150,538,583,783,318,886,611,237,653,825,682,"New Rochelle, Westchester County","New Rochelle, NY"
372,California,Orange County,CA,"Lake Forest, California, Orange County","Lake Forest, California",Lake Forest,Lake Forest,CA,Orange,California,33.6605,-117.6714,372,278,701,681,697,468,492,160,74,522,490,100,649,590,162,115,815,384,351,878,298,"Lake Forest, Orange County","Lake Forest, CA"
373,California,Napa County,CA,"Napa, California, Napa County","Napa, California",Napa,Napa,CA,Napa,California,38.2975,-122.301,373,553,120,807,92,187,175,477,911,789,300,252,389,564,117,275,144,469,549,313,886,"Napa, Napa County","Napa, CA"
374,Indiana,Lake County,IN,"Hammond, Indiana, Lake County","Hammond, Indiana",Hammond,Hammond,IN,Lake,Indiana,41.6168,-87.4909,374,58,486,907,519,714,592,279,157,535,355,266,909,415,282,912,750,728,258,887,664,"Hammond, Lake County","Hammond, IN"
375,Arkansas,Washington County,AR,"Fayetteville, Arkansas, Washington County","Fayetteville, Arkansas",Fayetteville,Fayetteville,AR,Washington,Arkansas,36.0714,-94.1661,375,403,131,427,499,558,524,707,879,87,91,109,915,302,308,322,786,544,124,640,105,"Fayetteville, Washington County","Fayetteville, AR"
376,Illinois,McLean County,IL,"Bloomington, Illinois, McLean County","Bloomington, Illinois",Bloomington,Bloomington,IL,McLean,Illinois,40.4757,-88.9703,376,618,536,659,799,539,834,63,527,813,610,155,838,227,698,110,176,189,745,812,726,"Bloomington, McLean County","Bloomington, IL"
377,Arizona,Maricopa County,AZ,"Avondale, Arizona, Maricopa County","Avondale, Arizona",Avondale,Avondale,AZ,Maricopa,Arizona,33.3873,-112.3235,377,76,122,420,82,69,35,128,192,591,80,253,144,248,446,497,769,672,746,119,884,"Avondale, Maricopa County","Avondale, AZ"
378,Massachusetts,Middlesex County,MA,"Somerville, Massachusetts, Middlesex County","Somerville, Massachusetts",Somerville,Somerville,MA,Middlesex,Massachusetts,42.3908,-71.1014,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Somerville, Middlesex County","Somerville, MA"
379,Florida,Flagler County,FL,"Palm Coast, Florida, Flagler County","Palm Coast, Florida",Palm Coast,Palm Coast,FL,Flagler,Florida,29.5389,-81.2457,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Palm Coast, Flagler County","Palm Coast, FL"
380,Texas,Brazos County,TX,"Bryan, Texas, Brazos County","Bryan, Texas",Bryan,Bryan,TX,Brazos,Texas,30.665,-96.3807,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Bryan, Brazos County","Bryan, TX"
381,Indiana,Lake County,IN,"Gary, Indiana, Lake County","Gary, Indiana",Gary,Gary,IN,Lake,Indiana,41.5905,-87.3473,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Gary, Lake County","Gary, IN"
382,Florida,Pinellas County,FL,"Largo, Florida, Pinellas County","Largo, Florida",Largo,Largo,FL,Pinellas,Florida,27.9088,-82.7712,382,226,684,243,877,459,796,760,312,432,669,125,582,48,600,497,570,391,386,251,307,"Largo, Pinellas County","Largo, FL"
383,Minnesota,Hennepin County,MN,"Brooklyn Park, Minnesota, Hennepin County","Brooklyn Park, Minnesota",Brooklyn Park,Brooklyn Park,MN,Hennepin,Minnesota,45.1112,-93.3505,383,329,485,662,695,510,411,851,674,525,287,483,272,679,220,42,222,110,813,38,482,"Brooklyn Park, Hennepin County","Brooklyn Park, MN"
384,California,Orange County,CA,"Tustin, California, Orange County","Tustin, California",Tustin,Tustin,CA,Orange,California,33.7311,-117.8107,384,351,298,162,590,815,115,649,522,160,100,214,51,701,878,52,74,372,490,278,681,"Tustin, Orange County","Tustin, CA"
385,Wisconsin,Racine County,WI,"Racine, Wisconsin, Racine County","Racine, Wisconsin",Racine,Racine,WI,Racine,Wisconsin,42.7274,-87.8135,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Racine, Racine County","Racine, WI"
386,Florida,Broward County,FL,"Deerfield Beach, Florida, Broward County","Deerfield Beach, Florida",Deerfield Beach,Deerfield Beach,FL,Broward,Florida,26.305,-80.1277,386,787,152,307,276,506,309,129,606,185,173,587,248,775,446,455,868,895,746,48,119,"Deerfield Beach, Broward County","Deerfield Beach, FL"
387,California,Santa Clara County,CA,"Mountain View, California, Santa Clara County","Mountain View, California",Mountain View,Mountain View,CA,Santa Clara,California,37.4001,-122.0796,387,148,196,829,542,447,821,367,256,473,791,657,476,880,9,245,84,409,762,206,396,"Mountain View, Santa Clara County","Mountain View, CA"
388,Oregon,Jackson County,OR,"Medford, Oregon, Jackson County","Medford, Oregon",Medford,Medford,OR,Jackson,Oregon,42.3372,-122.854,388,134,543,828,362,354,850,302,658,763,87,131,124,807,120,884,520,915,553,30,805,"Medford, Jackson County","Medford, OR"
389,Massachusetts,Essex County,MA,"Lawrence, Massachusetts, Essex County","Lawrence, Massachusetts",Lawrence,Lawrence,MA,Essex,Massachusetts,42.7002,-71.1626,389,300,789,517,653,825,813,834,110,272,285,287,505,674,823,283,766,599,325,662,695,"Lawrence, Essex County","Lawrence, MA"
390,California,Los Angeles County,CA,"Bellflower, California, Los Angeles County","Bellflower, California",Bellflower,Bellflower,CA,Los Angeles,California,33.888,-118.1271,390,292,545,712,612,429,363,716,327,240,500,213,234,141,665,913,785,209,563,530,280,"Bellflower, Los Angeles County","Bellflower, CA"
391,Florida,Brevard County,FL,"Melbourne, Florida, Brevard County","Melbourne, Florida",Melbourne,Melbourne,FL,Brevard,Florida,28.1086,-80.6627,391,760,512,243,877,684,600,251,382,497,656,226,432,459,796,918,446,248,634,582,312,"Melbourne, Brevard County","Melbourne, FL"
392,New Jersey,Camden County,NJ,"Camden, New Jersey, Camden County","Camden, New Jersey",Camden,Camden,NJ,Camden,New Jersey,39.9361,-75.1073,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Camden, Camden County","Camden, NJ"
393,Washington,Benton County,WA,"Kennewick, Washington, Benton County","Kennewick, Washington",Kennewick,Kennewick,WA,Benton,Washington,46.1978,-119.1732,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Kennewick, Benton County","Kennewick, WA"
394,California,Los Angeles County,CA,"Baldwin Park, California, Los Angeles County","Baldwin Park, California",Baldwin Park,Baldwin Park,CA,Los Angeles,California,34.0829,-117.9722,394,832,209,785,619,500,240,716,840,530,337,327,234,700,596,213,545,712,102,292,363,"Baldwin Park, Los Angeles County","Baldwin Park, CA"
395,California,San Bernardino County,CA,"Chino Hills, California, San Bernardino County","Chino Hills, California",Chino Hills,Chino Hills,CA,San Bernardino,California,33.9508,-117.7254,395,93,121,644,366,402,123,294,622,444,435,608,255,636,831,236,269,239,349,133,639,"Chino Hills, San Bernardino County","Chino Hills, CA"
396,California,Alameda County,CA,"Alameda, California, Alameda County","Alameda, California",Alameda,Alameda,CA,Alameda,California,37.7668,-122.267,396,423,762,140,84,319,335,206,409,651,167,578,338,615,469,476,274,791,880,687,256,"Alameda, Alameda County","Alameda, CA"
397,Georgia,Dougherty County,GA,"Albany, Georgia, Dougherty County","Albany, Georgia",Albany,Albany,GA,Dougherty,Georgia,31.5776,-84.1762,397,810,907,902,90,519,592,279,44,58,355,374,282,169,595,585,714,157,486,573,422,"Albany, Dougherty County","Albany, GA"
398,Illinois,Cook County,IL,"Arlington Heights, Illinois, Cook County","Arlington Heights, Illinois",Arlington Heights,Arlington Heights,IL,Cook,Illinois,42.0955,-87.9826,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Arlington Heights, Cook County","Arlington Heights, IL"
399,Pennsylvania,Lackawanna County,PA,"Scranton, Pennsylvania, Lackawanna County","Scranton, Pennsylvania",Scranton,Scranton,PA,Lackawanna,Pennsylvania,41.4044,-75.6649,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Scranton, Lackawanna County","Scranton, PA"
400,Illinois,Cook County,IL,"Evanston, Illinois, Cook County","Evanston, Illinois",Evanston,Evanston,IL,Cook,Illinois,42.0464,-87.6943,400,487,342,890,581,493,60,420,192,128,591,69,82,76,377,138,80,728,912,808,180,"Evanston, Cook County","Evanston, IL"
401,Michigan,Kalamazoo County,MI,"Kalamazoo, Michigan, Kalamazoo County","Kalamazoo, Michigan",Kalamazoo,Kalamazoo,MI,Kalamazoo,Michigan,42.2749,-85.5882,401,421,157,75,661,428,57,99,526,555,202,415,722,59,34,58,512,104,43,836,898,"Kalamazoo, Kalamazoo County","Kalamazoo, MI"
402,California,San Bernardino County,CA,"Upland, California, San Bernardino County","Upland, California",Upland,Upland,CA,San Bernardino,California,34.1178,-117.6604,402,366,444,121,255,123,636,622,93,294,644,889,435,194,395,579,424,269,96,359,133,"Upland, San Bernardino County","Upland, CA"
403,Arkansas,Washington County,AR,"Springdale, Arkansas, Washington County","Springdale, Arkansas",Springdale,Springdale,AR,Washington,Arkansas,36.1901,-94.1574,403,375,427,499,131,915,544,524,224,308,842,558,751,554,203,63,780,302,340,819,109,"Springdale, Washington County","Springdale, AR"
404,Illinois,Cook County,IL,"Schaumburg, Illinois, Cook County","Schaumburg, Illinois",Schaumburg,Schaumburg,IL,Cook,Illinois,42.0308,-88.0838,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Schaumburg, Cook County","Schaumburg, IL"
405,South Carolina,Charleston County,SC,"Mount Pleasant, South Carolina, Charleston County","Mount Pleasant, South Carolina",Mount Pleasant,Mount Pleasant,SC,Charleston,South Carolina,32.8537,-79.8203,405,177,304,243,900,582,768,760,541,669,570,312,877,226,382,635,903,566,629,173,587,"Mount Pleasant, Charleston County","Mount Pleasant, SC"
406,Washington,King County,WA,"Auburn, Washington, King County","Auburn, Washington",Auburn,Auburn,WA,King,Washington,47.3039,-122.2108,406,190,291,274,687,615,578,167,338,319,140,396,329,383,242,674,237,682,783,423,762,"Auburn, King County","Auburn, WA"
407,Illinois,Macon County,IL,"Decatur, Illinois, Macon County","Decatur, Illinois",Decatur,Decatur,IL,Macon,Illinois,39.8557,-88.9342,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Decatur, Macon County","Decatur, IL"
408,California,Contra Costa County,CA,"San Ramon, California, Contra Costa County","San Ramon, California",San Ramon,San Ramon,CA,Contra Costa,California,37.7624,-121.9365,408,772,469,911,886,611,472,188,409,651,490,84,335,74,423,523,468,492,238,235,245,"San Ramon, Contra Costa County","San Ramon, CA"
409,California,Alameda County,CA,"Pleasanton, California, Alameda County","Pleasanton, California",Pleasanton,Pleasanton,CA,Alameda,California,37.6663,-121.8805,409,651,335,84,423,396,762,140,319,682,206,578,338,408,880,167,245,476,615,791,256,"Pleasanton, Alameda County","Pleasanton, CA"
410,Michigan,Kent County,MI,"Wyoming, Michigan, Kent County","Wyoming, Michigan",Wyoming,Wyoming,MI,Kent,Michigan,42.8908,-85.7066,410,677,104,166,706,171,720,722,627,806,795,696,635,526,729,816,501,717,710,466,903,"Wyoming, Kent County","Wyoming, MI"
411,Minnesota,Hennepin County,MN,"Plymouth, Minnesota, Hennepin County","Plymouth, Minnesota",Plymouth,Plymouth,MN,Hennepin,Minnesota,45.0225,-93.4617,411,510,485,662,695,383,329,272,567,679,287,674,483,525,653,825,220,517,789,325,813,"Plymouth, Hennepin County","Plymouth, MN"
412,Illinois,Will County,IL,"Bolingbrook, Illinois, Will County","Bolingbrook, Illinois",Bolingbrook,Bolingbrook,IL,Will,Illinois,41.6901,-88.1021,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Bolingbrook, Will County","Bolingbrook, IL"
413,Texas,Hidalgo County,TX,"Pharr, Texas, Hidalgo County","Pharr, Texas",Pharr,Pharr,TX,Hidalgo,Texas,26.1685,-98.1904,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Pharr, Hidalgo County","Pharr, TX"
